day,current_u,current_v,lat,lon
0,-0.10282312804962151,-0.06874127144763646,-66.458336,65.95834
1,-0.17182241057591316,0.015236587690908507,-66.458336,65.95834
2,0.0553888590912787,0.030509081087122955,-66.458336,65.95834
3,0.016203703703703703,0.00925925925925926,-66.458336,65.95834
4,-0.1882499040066878,-0.033371812644284994,-66.458336,65.95834
5,-0.3316227395314531,0.0856853613915341,-66.458336,65.95834
6,-0.16724499379371763,-0.03697729569970468,-66.458336,65.95834
7,0.0,-2.8348305535818357e-18,-66.458336,65.95834
0,-0.06219018454823316,-0.03899956260967556,-66.458336,68.70834
1,-0.21715325775101532,0.07315239805794077,-66.458336,68.70834
2,0.031538625621604845,0.03555996190966801,-66.458336,68.70834
3,0.004910463758239911,0.042790003181107795,-66.458336,68.70834
4,-0.15422987585090706,-0.015032858043582446,-66.458336,68.70834
5,-0.29793005852153626,0.07651284726630748,-66.458336,68.70834
6,-0.0813149223205288,-0.05607343239371352,-66.458336,68.70834
7,-0.04119285667380783,0.04467404140623705,-66.458336,68.70834
0,-0.05233638737025278,-0.02833839636955589,-66.458336,71.29167
1,-0.19149214507918386,0.0549503789059847,-66.458336,71.29167
2,-0.012459787050686207,0.061731824472922366,-66.458336,71.29167
3,-0.0072252785730547294,0.07204009338786956,-66.458336,71.29167
4,-0.11396487592950094,-0.02135852295919212,-66.458336,71.29167
5,-0.2040723844899479,-0.04096687070604582,-66.458336,71.29167
6,-0.06649981958647651,-0.029462782549439497,-66.458336,71.29167
7,-0.07841346805194477,0.07032057871029991,-66.458336,71.29167
0,-0.00912663368794868,0.01515740516602023,-66.458336,73.95834
1,-0.1601214173483234,0.016859346196238797,-66.458336,73.95834
2,-0.008331158133415255,0.09103104569583936,-66.458336,73.95834
3,0.012276159395599784,0.058572455691896085,-66.458336,73.95834
4,-0.045267108847492306,0.005342290013367931,-66.458336,73.95834
5,-0.16035755602742155,-0.10620422748304566,-66.458336,73.95834
6,-0.02545820026457789,-0.02950464493540032,-66.458336,73.95834
7,-0.0755454937533778,0.07091586412374813,-66.458336,73.95834
0,0.005050880822545054,0.03542430754374793,-66.458336,76.70836
1,-0.12760355756939615,-0.06270120046963966,-66.458336,76.70836
2,-0.030211148020659787,0.0775261186403582,-66.458336,76.70836
3,0.0,0.03703703703703704,-66.458336,76.70836
4,-0.027064212631024192,-0.004797851486334912,-66.458336,76.70836
5,-0.18469862822960229,-0.1634678514811818,-66.458336,76.70836
6,-0.03465445697607291,-0.03842723418790577,-66.458336,76.70836
7,-0.0848779210406899,0.027007550670319503,-66.458336,76.70836
0,0.0119953252669895,0.04033477130198785,-66.458336,79.29167
